"Textbox4","Textbox7","Fångstområde1","StationsNr1","DJUPSTRATUM","Störning1","Date","Ansträngning","Fångsttyp1","Artbestämning","Antal1","Vikt","Beräknad_vikt1","Antal_per_anstr1","Fisketid","Antal_Redskap","Lat","Long","Information","Year","Station","Env_Station","Date_env","Mean_chla","Depth","Date_Diff"
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2013-08-09,1,"Provfiskad ","Mört",9,0.108,0.104,9,1,1,62.8468,18.2257,NA,2013,"5","GA1",2013-08-12,4.745,10,-3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2013-08-09,1,"Provfiskad ","Sik",6,2.06,2.208,6,1,1,62.8468,18.2257,NA,2013,"5","GA1",2013-08-12,4.745,10,-3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2013-08-09,1,"Provfiskad ","Storspigg",73,0.307,0.273,73,1,1,62.8468,18.2257,NA,2013,"5","GA1",2013-08-12,4.745,10,-3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2013-08-09,1,"Provfiskad ","Strömming",12,0.36,0.347,12,1,1,62.8468,18.2257,NA,2013,"5","GA1",2013-08-12,4.745,10,-3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2014-08-08,1,"Provfiskad ","Abborre",2,0.18,0.174,2,1,1,62.8468,18.2257,NA,2014,"5","GA1",2014-07-29,2.985,10,10
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2014-08-08,1,"Provfiskad ","Mört",2,0.026,0.021,2,1,1,62.8468,18.2257,NA,2014,"5","GA1",2014-07-29,2.985,10,10
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2014-08-08,1,"Provfiskad ","Sik",2,0.901,0.929,2,1,1,62.8468,18.2257,NA,2014,"5","GA1",2014-07-29,2.985,10,10
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2014-08-08,1,"Provfiskad ","Storspigg",40,0.152,0.16,40,1,1,62.8468,18.2257,NA,2014,"5","GA1",2014-07-29,2.985,10,10
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2014-08-08,1,"Provfiskad ","Strömming",3,0.153,0.168,3,1,1,62.8468,18.2257,NA,2014,"5","GA1",2014-07-29,2.985,10,10
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2015-08-07,1,"Provfiskad ","Mört",7,0.158,0.129,7,1,1,62.8468,18.2257,NA,2015,"5","GA1",2015-08-03,2.455,10,4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2015-08-07,1,"Provfiskad ","Storspigg",30,0.118,0.11,30,1,1,62.8468,18.2257,NA,2015,"5","GA1",2015-08-03,2.455,10,4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2015-08-07,1,"Provfiskad ","Strömming",40,0.667,0.658,40,1,1,62.8468,18.2257,NA,2015,"5","GA1",2015-08-03,2.455,10,4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2016-08-05,1,"Provfiskad ","Sik",4,1.784,1.949,4,1,1,62.8468,18.2257,"Läggningstemperatur samt salthalt saknas pga dåligt batteri. ",2016,"5","GA1",2016-08-16,3.865,10,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2016-08-05,1,"Provfiskad ","Storspigg",47,0.192,0.172,47,1,1,62.8468,18.2257,"Läggningstemperatur samt salthalt saknas pga dåligt batteri. ",2016,"5","GA1",2016-08-16,3.865,10,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2016-08-05,1,"Provfiskad ","Strömming",2,0.158,0.147,2,1,1,62.8468,18.2257,"Läggningstemperatur samt salthalt saknas pga dåligt batteri. ",2016,"5","GA1",2016-08-16,3.865,10,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2017-08-04,1,"Provfiskad ","Storspigg",1,0.004,0.004,1,1,1,62.8468,18.2257,NA,2017,"5","GA1",2017-07-31,3.19,10,4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2017-08-04,1,"Provfiskad ","Strömming",9,0.376,0.381,9,1,1,62.8468,18.2257,NA,2017,"5","GA1",2017-07-31,3.19,10,4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2018-08-03,1,"Provfiskad ","Storspigg",55,0.228,0.199,55,1,1,62.8468,18.2257,NA,2018,"5","GA1",2018-08-13,1.44,10,-10
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2019-08-02,1,"Provfiskad ","Abborre",1,0.024,0.022,1,1,1,62.8468,18.2257,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2019-08-02,1,"Provfiskad ","Sik",3,0.48,0.438,3,1,1,62.8468,18.2257,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2019-08-02,1,"Provfiskad ","Storspigg",16,0.061,0.06,16,1,1,62.8468,18.2257,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2019-08-02,1,"Provfiskad ","Strömming",13,0.555,0.494,13,1,1,62.8468,18.2257,NA,2019,"5","GA1",2019-08-06,2.575,5.5,-4
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2020-07-31,1,"Provfiskad ","Sik",2,0.178,0.195,2,1,1,62.8468,18.2257,"djup 2,0m",2020,"5","GA1",2020-08-05,4.9775,5.25,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2020-07-31,1,"Provfiskad ","Strömming",105,2.53,2.437,105,1,1,62.8468,18.2257,"djup 2,0m",2020,"5","GA1",2020-08-05,4.9775,5.25,-5
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2021-08-07,1,"Provfiskad ","Strömming",1,0.03,0.028,1,1,1,62.8468,18.2257,NA,2021,"5","GA1",2021-08-04,1.74,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2022-08-06,1,"Provfiskad ","Abborre",1,0.072,0.065,1,1,1,62.8468,18.2257,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2022-08-06,1,"Provfiskad ","Storspigg",2,0.09,0.007,2,1,1,62.8468,18.2257,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2022-08-06,1,"Provfiskad ","Strömming",2,0.06,0.062,2,1,1,62.8468,18.2257,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,3
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Mört",1,0.016,0.019,1,1,1,62.8468,18.2257,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Sik",3,0.802,0.787,3,1,1,62.8468,18.2257,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Skarpsill",1,0.01,0.014,1,1,1,62.8468,18.2257,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2023-08-04,1,"Provfiskad ","Strömming",16,0.428,0.438,16,1,1,62.8468,18.2257,NA,2023,"5","GA1",2023-08-15,2.7175,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Nors",1,0.016,0.015,1,1,1,62.8468,18.2257,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Storspigg",46,0.181,0.173,46,1,1,62.8468,18.2257,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",102,"0,1-3 m","NEJ",2024-08-02,1,"Provfiskad ","Strömming",49,1.304,1.236,49,1,1,62.8468,18.2257,NA,2024,"5","GA1",2024-08-13,2.1725,5.25,-11
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2018-07-30,1,"Provfiskad ","Abborre",46,4.108,4.142,46,1,1,62.8965,18.2928,"skarvskada angiven som fångsttyp på maska 19, men för hela fångsten så jag valde störning fågelpåverkan istället, men det får bara ges för hela redskapet. /ALi


























































































































































",2018,"5","GA1",2018-08-13,1.44,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2018-07-30,1,"Provfiskad ","Mört",18,0.7,0.658,18,1,1,62.8965,18.2928,"skarvskada angiven som fångsttyp på maska 19, men för hela fångsten så jag valde störning fågelpåverkan istället, men det får bara ges för hela redskapet. /ALi


























































































































































",2018,"5","GA1",2018-08-13,1.44,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2018-07-30,1,"Provfiskad ","Storspigg",12,0.046,0.043,12,1,1,62.8965,18.2928,"skarvskada angiven som fångsttyp på maska 19, men för hela fångsten så jag valde störning fågelpåverkan istället, men det får bara ges för hela redskapet. /ALi


























































































































































",2018,"5","GA1",2018-08-13,1.44,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2018-07-30,1,"Skadad fångst ospecificerat ","Mört",1,NA,0.079,1,1,1,62.8965,18.2928,"skarvskada angiven som fångsttyp på maska 19, men för hela fångsten så jag valde störning fågelpåverkan istället, men det får bara ges för hela redskapet. /ALi


























































































































































",2018,"5","GA1",2018-08-13,1.44,10,-14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2021-08-03,1,"Provfiskad ","Abborre",1,0.034,0.035,1,1,1,62.8965,18.2928,NA,2021,"5","GA1",2021-08-04,1.74,5.25,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2021-08-03,1,"Provfiskad ","Mört",2,0.046,0.043,2,1,1,62.8965,18.2928,NA,2021,"5","GA1",2021-08-04,1.74,5.25,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","JA",2021-08-03,1,"Provfiskad ","Storspigg",12,0.044,0.041,12,1,1,62.8965,18.2928,NA,2021,"5","GA1",2021-08-04,1.74,5.25,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2006-07-31,1,"Provfiskad ","Abborre",13,NA,1.879,13,1,1,62.8965,18.2928,NA,2006,"5","GA1",2006-07-31,2.005,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2006-07-31,1,"Provfiskad ","Löja",1,NA,0.014,1,1,1,62.8965,18.2928,NA,2006,"5","GA1",2006-07-31,2.005,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2006-07-31,1,"Provfiskad ","Mört",51,NA,2.137,51,1,1,62.8965,18.2928,NA,2006,"5","GA1",2006-07-31,2.005,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2006-07-31,1,"Provfiskad ","Storspigg",25,NA,0.087,25,1,1,62.8965,18.2928,NA,2006,"5","GA1",2006-07-31,2.005,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2006-07-31,1,"Provfiskad ","Strömming",6,NA,0.165,6,1,1,62.8965,18.2928,NA,2006,"5","GA1",2006-07-31,2.005,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2007-07-31,1,"Provfiskad ","Abborre",20,NA,2.792,20,1,1,62.8965,18.2928,NA,2007,"5","GA1",2007-07-31,1.535,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2007-07-31,1,"Provfiskad ","Mört",22,NA,1.036,22,1,1,62.8965,18.2928,NA,2007,"5","GA1",2007-07-31,1.535,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2007-07-31,1,"Provfiskad ","Nors",1,NA,0.01,1,1,1,62.8965,18.2928,NA,2007,"5","GA1",2007-07-31,1.535,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2007-07-31,1,"Provfiskad ","Storspigg",54,NA,0.211,54,1,1,62.8965,18.2928,NA,2007,"5","GA1",2007-07-31,1.535,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2007-07-31,1,"Provfiskad ","Strömming",7,NA,0.14,7,1,1,62.8965,18.2928,NA,2007,"5","GA1",2007-07-31,1.535,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2008-07-28,1,"Provfiskad ","Abborre",15,NA,1.131,15,1,1,62.8965,18.2928,NA,2008,"5","GA1",2008-07-29,3.015,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2008-07-28,1,"Provfiskad ","Mört",38,NA,1.634,38,1,1,62.8965,18.2928,NA,2008,"5","GA1",2008-07-29,3.015,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2008-07-28,1,"Provfiskad ","Storspigg",227,NA,0.813,227,1,1,62.8965,18.2928,NA,2008,"5","GA1",2008-07-29,3.015,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2008-07-28,1,"Provfiskad ","Strömming",13,NA,0.315,13,1,1,62.8965,18.2928,NA,2008,"5","GA1",2008-07-29,3.015,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2009-08-03,1,"Provfiskad ","Abborre",31,1.895,1.981,31,1,1,62.8965,18.2928,NA,2009,"5","GA1",2009-07-28,5.57,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2009-08-03,1,"Provfiskad ","Mört",14,0.88,0.768,14,1,1,62.8965,18.2928,NA,2009,"5","GA1",2009-07-28,5.57,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2009-08-03,1,"Provfiskad ","Storspigg",107,0.449,0.401,107,1,1,62.8965,18.2928,NA,2009,"5","GA1",2009-07-28,5.57,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2009-08-03,1,"Provfiskad ","Strömming",6,0.173,0.161,6,1,1,62.8965,18.2928,NA,2009,"5","GA1",2009-07-28,5.57,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2010-07-27,1,"Provfiskad ","Abborre",28,2.095,2.14,28,1,1,62.8965,18.2928,NA,2010,"5","GA1",2010-08-02,2.65,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2010-07-27,1,"Provfiskad ","Löja",7,0.045,0.055,7,1,1,62.8965,18.2928,NA,2010,"5","GA1",2010-08-02,2.65,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2010-07-27,1,"Provfiskad ","Mört",149,2.072,2.05,149,1,1,62.8965,18.2928,NA,2010,"5","GA1",2010-08-02,2.65,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2010-07-27,1,"Provfiskad ","Storspigg",493,1.875,1.821,493,1,1,62.8965,18.2928,NA,2010,"5","GA1",2010-08-02,2.65,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2010-07-27,1,"Provfiskad ","Strömming",27,0.702,0.735,27,1,1,62.8965,18.2928,NA,2010,"5","GA1",2010-08-02,2.65,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2011-08-01,1,"Provfiskad ","Abborre",36,4.701,4.863,36,1,1,62.8965,18.2928,NA,2011,"5","GA1",2011-08-02,2.01,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2011-08-01,1,"Provfiskad ","Löja",2,0.016,0.019,2,1,1,62.8965,18.2928,NA,2011,"5","GA1",2011-08-02,2.01,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2011-08-01,1,"Provfiskad ","Mört",56,1.278,1.254,56,1,1,62.8965,18.2928,NA,2011,"5","GA1",2011-08-02,2.01,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2011-08-01,1,"Provfiskad ","Storspigg",75,0.302,0.276,75,1,1,62.8965,18.2928,NA,2011,"5","GA1",2011-08-02,2.01,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2011-08-01,1,"Provfiskad ","Strömming",42,1.095,1.119,42,1,1,62.8965,18.2928,NA,2011,"5","GA1",2011-08-02,2.01,10,-1
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2012-08-06,1,"Provfiskad ","Abborre",30,3.266,3.344,30,1,1,62.8965,18.2928,NA,2012,"5","GA1",2012-07-30,2.625,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2012-08-06,1,"Provfiskad ","Mört",56,1.484,1.237,56,1,1,62.8965,18.2928,NA,2012,"5","GA1",2012-07-30,2.625,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2012-08-06,1,"Provfiskad ","Storspigg",81,0.317,0.309,81,1,1,62.8965,18.2928,NA,2012,"5","GA1",2012-07-30,2.625,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2012-08-06,1,"Provfiskad ","Strömming",11,0.16,0.153,11,1,1,62.8965,18.2928,NA,2012,"5","GA1",2012-07-30,2.625,10,7
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Abborre",62,3.973,4.126,62,1,1,62.8965,18.2928,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Gädda",1,0.142,0.154,1,1,1,62.8965,18.2928,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Mört",16,0.788,0.713,16,1,1,62.8965,18.2928,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Storspigg",10,0.041,0.042,10,1,1,62.8965,18.2928,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2013-08-06,1,"Provfiskad ","Strömming",4,0.109,0.119,4,1,1,62.8965,18.2928,NA,2013,"5","GA1",2013-08-12,4.745,10,-6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2014-08-04,1,"Provfiskad ","Abborre",84,8.229,7.929,84,1,1,62.8965,18.2928,NA,2014,"5","GA1",2014-07-29,2.985,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2014-08-04,1,"Provfiskad ","Mört",9,0.731,0.684,9,1,1,62.8965,18.2928,NA,2014,"5","GA1",2014-07-29,2.985,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2014-08-04,1,"Provfiskad ","Storspigg",9,0.034,0.039,9,1,1,62.8965,18.2928,NA,2014,"5","GA1",2014-07-29,2.985,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2014-08-04,1,"Provfiskad ","Strömming",3,0.028,0.028,3,1,1,62.8965,18.2928,NA,2014,"5","GA1",2014-07-29,2.985,10,6
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2015-08-03,1,"Provfiskad ","Abborre",26,2.629,2.731,26,1,1,62.8965,18.2928,"Den angivna vikten för abborre 15 stämde inte. ",2015,"5","GA1",2015-08-03,2.455,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2015-08-03,1,"Provfiskad ","Mört",24,1.433,1.331,24,1,1,62.8965,18.2928,"Den angivna vikten för abborre 15 stämde inte. ",2015,"5","GA1",2015-08-03,2.455,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2015-08-03,1,"Provfiskad ","Storspigg",77,0.317,0.288,77,1,1,62.8965,18.2928,"Den angivna vikten för abborre 15 stämde inte. ",2015,"5","GA1",2015-08-03,2.455,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2015-08-03,1,"Provfiskad ","Strömming",8,0.109,0.103,8,1,1,62.8965,18.2928,"Den angivna vikten för abborre 15 stämde inte. ",2015,"5","GA1",2015-08-03,2.455,10,0
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2016-08-01,1,"Provfiskad ","Abborre",53,3.4,3.451,53,1,1,62.8965,18.2928,NA,2016,"5","GA1",2016-07-18,3.285,10,14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2016-08-01,1,"Provfiskad ","Mört",33,2.106,1.864,33,1,1,62.8965,18.2928,NA,2016,"5","GA1",2016-07-18,3.285,10,14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2016-08-01,1,"Provfiskad ","Storspigg",12,0.06,0.047,12,1,1,62.8965,18.2928,NA,2016,"5","GA1",2016-07-18,3.285,10,14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2016-08-01,1,"Provfiskad ","Strömming",1,0.054,0.047,1,1,1,62.8965,18.2928,NA,2016,"5","GA1",2016-07-18,3.285,10,14
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2019-07-29,1,"Provfiskad ","Abborre",53,6.915,7.276,53,1,1,62.8965,18.2928,"1 skarvskadad abborre 
- maska 30 (23 cm)",2019,"5","GA1",2019-08-06,2.575,5.5,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2019-07-29,1,"Provfiskad ","Mört",25,1.406,1.346,25,1,1,62.8965,18.2928,"1 skarvskadad abborre 
- maska 30 (23 cm)",2019,"5","GA1",2019-08-06,2.575,5.5,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2019-07-29,1,"Provfiskad ","Storspigg",56,0.229,0.217,56,1,1,62.8965,18.2928,"1 skarvskadad abborre 
- maska 30 (23 cm)",2019,"5","GA1",2019-08-06,2.575,5.5,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2019-07-29,1,"Provfiskad ","Strömming",9,0.227,0.209,9,1,1,62.8965,18.2928,"1 skarvskadad abborre 
- maska 30 (23 cm)",2019,"5","GA1",2019-08-06,2.575,5.5,-8
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2020-07-27,1,"Provfiskad ","Abborre",13,1.512,1.587,13,1,1,62.8965,18.2928,"djup 2,5m",2020,"5","GA1",2020-08-05,4.9775,5.25,-9
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2020-07-27,1,"Provfiskad ","Mört",64,2.128,1.824,64,1,1,62.8965,18.2928,"djup 2,5m",2020,"5","GA1",2020-08-05,4.9775,5.25,-9
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2020-07-27,1,"Provfiskad ","Skarpsill",1,0.008,0.008,1,1,1,62.8965,18.2928,"djup 2,5m",2020,"5","GA1",2020-08-05,4.9775,5.25,-9
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2020-07-27,1,"Provfiskad ","Storspigg",43,0.185,0.171,43,1,1,62.8965,18.2928,"djup 2,5m",2020,"5","GA1",2020-08-05,4.9775,5.25,-9
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2020-07-27,1,"Provfiskad ","Strömming",53,1.338,1.443,53,1,1,62.8965,18.2928,"djup 2,5m",2020,"5","GA1",2020-08-05,4.9775,5.25,-9
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Abborre",8,0.416,0.426,8,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Löja",1,0.012,0.014,1,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Mört",7,0.164,0.147,7,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Nors",1,0.014,0.015,1,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Stensimpa",1,0.004,0.006,1,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Storspigg",10,0.048,0.04,10,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
"Fisketid natt","Antal översiktsnät","Gaviksfjärden",103,"0,1-3 m","NEJ",2022-08-05,1,"Provfiskad ","Strömming",34,0.824,0.916,34,1,1,62.8965,18.2928,NA,2022,"5","GA1",2022-08-03,1.6875,5.25,2
